"","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N"
"28",0.239489489,0.359421922,0.284346847,1.758258258,2.554992492,0.199136637,0.136448949,2.310435435,0.138513514,0.822447447,0.298798799,0.234984985,0.279654655,0.203265766,0.654091592,0.435435435,1.071321321,1.465465465,0.415915916,0.420232733,0.226539039,0.284534535,0.122747748,0.751126126,1.633258258,0.92042042,0.186186186,0.177927928,0.469406907,0.128941441,0.319069069,1.458333333,0.261824324,0.4253003,0.425112613,0.630255255,0.484421922,0.318506006,0.497935435,0.320945946,0.280780781,0.330705706,0.575075075,0.131336821,0.713332131,0.136749053,2.243009201,0.23434963,0.406458596,0.679595887,0.221360274,0.139635576,0.113296049,0.091286307,0.143424139,0.137831499,0.175717121,0.107883817,0.192134223,0.088219376,0.509832221,0.315352697,1.248060617,1.873714595,0.162547357,1.042215407,0.805520476,0.275482591,0.180588129,0.135847014,0.091286307,0.11401768,0.388598232,0.184015876,0.206206026,0.220638643,1.153526971
"29",0.246493361,0.361698148,0.236207219,1.711052927,2.545539555,0.173181223,0.155975313,2.377033851,0.140826632,0.813727324,0.297737049,0.227791285,0.278847952,0.197306901,0.653263512,0.437815598,1.07892276,1.51973069,0.412941837,0.444361324,0.213390686,0.257153544,0.13054049,0.702449972,1.597905367,0.927061904,0.188703946,0.175425472,0.471853376,0.127922199,0.315129979,1.4630634,0.267065644,0.432766037,0.437815598,0.620160838,0.485505891,0.315129979,0.515803254,0.316813166,0.279034973,0.34224799,0.596970264,0.142677674,0.710337401,0.139267767,2.202440775,0.21931084,0.410624551,0.66959799,0.208542714,0.139088299,0.124910266,0.103912419,0.143575018,0.147523331,0.177853553,0.126884422,0.192390524,0.092964824,0.532842785,0.322684853,1.283740129,1.895190237,0.170495334,1.051687006,0.836145011,0.279612347,0.190954774,0.137832017,0.103912419,0.16080402,0.366475233,0.172828428,0.212849964,0.212491027,1.14626705
"30",0.233550792,0.37054986,0.21584343,1.742963653,2.52805219,0.193849021,0.139235788,2.318732526,0.135135135,0.812301957,0.338676608,0.223112768,0.273252563,0.189934762,0.648648649,0.423112768,1.07138863,1.493755825,0.402982293,0.422367195,0.207642125,0.256477167,0.137185461,0.708480895,1.597017707,0.920969245,0.191425909,0.191425909,0.481826654,0.125256291,0.315191053,1.450139795,0.249394222,0.442311277,0.411369991,0.604846226,0.475489282,0.312581547,0.494501398,0.313699907,0.279403541,0.341286114,0.581733458,0.139261437,0.700349072,0.142384714,2.196215322,0.227264376,0.413558699,0.729377182,0.239941209,0.142935881,0.123461326,0.102516994,0.148263825,0.154326658,0.175638435,0.123093882,0.199889767,0.100128606,0.536101415,0.330883704,1.288076428,1.943046114,0.181701268,1.062465552,0.84879662,0.264743708,0.193643211,0.132647437,0.102516994,0.160389491,0.399963256,0.181333823,0.248576153,0.214771266,1.060260886
"31",0.78422619,1.00380291,0.441881614,2.705605159,4.760085979,0.222056878,0.196015212,3.923115079,0.277695106,1.932787698,1.128637566,0.321345899,0.391286376,0.295965608,0.939484127,0.772900132,1.699570106,1.995039683,0.430142196,0.829613095,0.657324735,0.378968254,0.193452381,2.007440476,3.591683201,1.571428571,0.273726852,0.350859788,0.890376984,0.186507937,0.475777116,2.802662037,0.36235119,0.498015873,0.421626984,0.782407407,0.524140212,0.453290344,0.58953373,0.415674603,0.31588955,0.428984788,0.249917328,0.202050876,1.055584896,0.173796321,1.733958278,0.322946924,0.580186603,1.81176833,0.19448112,0.151747205,0.16948332,0.123888742,0.162529707,0.201962855,0.211865153,0.111785934,0.227004665,0.120896048,0.449916381,0.309875891,1.57530147,2.172476014,0.14021653,1.158524778,0.928395388,0.256183435,0.120764017,0.093609717,0.123888742,0.10456826,0.466332189,0.11926767,0.130798345,0.134363172,1.461403046
"32",0.778713119,1.063760627,0.447824637,2.841390232,4.975745958,0.223787298,0.199283214,3.979329888,0.273795633,1.797549592,1.197699617,0.346307718,0.389398233,0.296632772,0.964077346,0.796299383,1.712868811,2.061510252,0.429488248,0.839223204,0.720703451,0.383397233,0.194365728,1.957409568,3.727454576,1.514085681,0.273795633,0.337639607,0.906234372,0.198616436,0.483580597,2.806467745,0.371561927,0.499749958,0.417986331,0.799133189,0.512418736,0.45674279,0.594015669,0.414485748,0.321386898,0.439073179,0.261626938,0.204070866,0.993273838,0.165384446,1.644304743,0.328263068,0.592034114,1.764012837,0.197432628,0.15043742,0.167978195,0.128412538,0.159317712,0.195893964,0.204510485,0.110256298,0.219809206,0.123093155,0.478480679,0.315514134,1.552248648,2.237306018,0.148063481,1.180243549,0.923770167,0.24236163,0.122477689,0.102694861,0.128412538,0.100804502,0.472282059,0.120807139,0.136985097,0.13610586,1.449597749
"33",0.767988253,0.945994453,0.431228585,2.762277696,4.456110295,0.21985642,0.190161527,3.883096753,0.261951379,1.745553924,1.168706151,0.344509708,0.379507261,0.290177843,0.933349649,0.769782999,1.686164138,2.084189917,0.424294338,0.794093653,0.674335128,0.377630935,0.19244575,1.971365639,3.52488171,1.555963452,0.264969816,0.323054332,0.879099364,0.184450971,0.481236743,2.642600751,0.366944037,0.499918421,0.412628488,0.775004079,0.493636809,0.435062816,0.573992495,0.410344265,0.315875347,0.441344428,0.249306575,0.200638638,1.002173142,0.168174561,1.695937555,0.324330318,0.587945716,2.016187688,0.192744368,0.148350186,0.171678198,0.126086571,0.14990243,0.190970374,0.206625865,0.107637041,0.220640412,0.125731772,0.462967891,0.327434806,1.531931879,2.135045237,0.148039737,1.227159837,0.917731063,0.241928331,0.127505765,0.099033174,0.126086571,0.098722725,0.474543197,0.127860564,0.139701969,0.137085329,1.449485542
"34",0.646064867,0.893513268,0.386822409,2.581084146,4.319006577,0.236221365,0.189045135,5.238829667,0.234633704,1.769222046,0.979587208,0.338965752,0.374347925,0.299047403,0.847244273,0.69097301,1.617827172,2.113290996,0.550578362,0.739283284,0.684168746,0.373213881,0.189725561,1.429349059,3.104558857,1.558743479,0.26650034,0.297459741,0.836130642,0.179178952,0.445339079,2.616012701,0.367203447,0.476865502,0.410637333,0.793490587,0.538784305,0.412224994,0.578816058,0.404853708,0.338738943,0.398389658,0.372533454,0.193531189,0.969729281,0.168651146,1.879391031,0.312126059,0.516971743,1.649428351,0.182572123,0.148213968,0.165689236,0.120075825,0.159587702,0.2030093,0.197618624,0.109827617,0.219003614,0.119009537,0.457022688,0.293584503,1.522836325,2.222202476,0.131449559,1.162727327,0.947278005,0.244120609,0.130797939,0.089508915,0.120075825,0.099579409,0.457259641,0.115692198,0.127954505,0.142112434,1.575913749
"35",0.734437011,0.876063046,0.387912462,2.541558,4.601655516,0.241070416,0.189250482,5.252863136,0.228937521,1.790339041,0.953963034,0.340061231,0.373171561,0.300600975,0.808935253,0.703934686,1.544959746,2.118834335,0.519333258,0.717655063,0.637600635,0.371243905,0.185281778,1.343009411,3.04705749,1.531125978,0.265449597,0.296859054,0.837963488,0.177230979,0.447443021,2.560607779,0.347545073,0.490758589,0.40322032,0.765846468,0.52024039,0.408776505,0.58498696,0.400498923,0.310125865,0.409456855,0.35831727,0.190561529,0.909737157,0.166308244,1.922939068,0.339127838,0.527060932,1.739545998,0.187156511,0.149342891,0.168518519,0.127897252,0.156630824,0.191278375,0.193548387,0.111947431,0.217383513,0.118876941,0.49181601,0.301075269,1.532078853,2.202150538,0.138709677,1.208841099,0.940322581,0.244205496,0.13172043,0.099940263,0.127897252,0.104181601,0.451314217,0.117980884,0.128733572,0.156391876,1.612305854
"36",0.633406836,0.868687982,0.381477398,2.484785006,4.568467475,0.236383682,0.185667034,4.977287762,0.226681367,1.639470783,0.963947078,0.332965821,0.363836825,0.293495039,0.830209482,0.696582139,1.548070562,2.085667034,0.509481808,0.714112459,0.660639471,0.372326351,0.179492834,1.357772878,2.946968026,1.562734289,0.262183021,0.296361632,0.835060639,0.175413451,0.436383682,2.54432194,0.34707828,0.460970232,0.382690187,0.772987872,0.5,0.387320838,0.567805954,0.400441014,0.310253583,0.401653804,0.35292172,0.18561194,0.955462687,0.168179104,1.815343284,0.327104478,0.543223881,1.806447761,0.178985075,0.139641791,0.16841791,0.123283582,0.159223881,0.18561194,0.200776119,0.112179104,0.212955224,0.118268657,0.479283582,0.310149254,1.482746269,2.225850746,0.138567164,1.175880597,0.923402985,0.237074627,0.129910448,0.097850746,0.123283582,0.091761194,0.467641791,0.114447761,0.137910448,0.153014925,1.538328358
"37",0.571314423,0.749633773,0.363164203,2.406711946,4.092289253,0.26141963,0.179651085,5.05779731,0.210280996,1.687441737,0.802770009,0.331468904,0.342788654,0.27806632,0.777333866,0.614995339,1.43973898,2.033160208,0.48355307,0.653216141,0.619256892,0.360633906,0.172193368,1.14356106,2.740311626,1.50246371,0.253695565,0.308563058,0.780263684,0.173658277,0.402050872,2.298575043,0.311093355,0.436010121,0.364229591,0.730190438,0.510054601,0.37062192,0.54135038,0.383007058,0.290850979,0.358636303,0.459581835,0.175494132,0.941862261,0.16344966,1.978304509,0.322498456,0.477995676,1.451744904,0.174722051,0.14214021,0.171479308,0.112492279,0.191244595,0.188851143,0.196571958,0.114190859,0.211318715,0.115966646,0.495676343,0.274861025,1.472745522,2.197652872,0.123533045,1.1571958,0.939082767,0.244827054,0.140210006,0.093962322,0.112492279,0.099058061,0.431516368,0.122374923,0.135114268,0.147699197,1.599830142
"38",0.639173884,0.843304464,0.344836775,2.38934044,4.126449034,0.237841439,0.178814124,5.048500999,0.207728181,1.53550966,0.828514324,0.322051965,0.340306462,0.285409727,0.779347102,0.625582945,1.395469687,1.974816789,0.509926716,0.658227848,0.579746835,0.353097935,0.178547635,1.137908061,2.6739507,1.506329114,0.251832112,0.275416389,0.781878748,0.171485676,0.411725516,2.36242505,0.313790806,0.430512991,0.356828781,0.713524317,0.50859427,0.365756163,0.540439707,0.379613591,0.290739507,0.355896069,0.413057961,0.175895511,0.91780072,0.162677929,2.016815267,0.32128891,0.486782418,1.60081339,0.172532457,0.156655717,0.175660879,0.12106992,0.164085719,0.18880025,0.199202252,0.119505709,0.205146254,0.120131394,0.498826842,0.281323322,1.467699046,2.207648991,0.133661818,1.179727827,0.953621148,0.257078054,0.142734241,0.095416862,0.12106992,0.095886125,0.453777569,0.113952761,0.130455185,0.151024558,1.537384639
"39",0.618862876,0.835317726,0.351973244,2.375518395,4.258996656,0.240668896,0.182073579,5.072909699,0.204949833,1.596789298,0.890568562,0.326153846,0.336856187,0.284280936,0.751304348,0.634782609,1.466354515,2.015117057,0.511571906,0.683478261,0.578862876,0.358394649,0.180468227,1.142608696,2.711705686,1.50916388,0.258595318,0.28,0.782876254,0.172307692,0.4109699,2.304080268,0.334046823,0.440535117,0.345819398,0.731505017,0.494448161,0.251638796,0.541404682,0.372976589,0.289899666,0.370702341,0.405083612,0.168189271,0.866947763,0.166471461,1.968376669,0.312953853,0.489419849,1.622315921,0.171781057,0.150620754,0.166081049,0.120559069,0.153509799,0.178886546,0.196689311,0.11720153,0.203560553,0.116654954,0.496915749,0.280862029,1.463965019,2.169204341,0.131490591,1.189427657,0.961973921,0.234949637,0.140548138,0.094167252,0.120559069,0.095026158,0.441789646,0.121339892,0.130709768,0.15725775,1.510111658
"40",0.538125219,0.702343477,0.335082197,2.2378454,3.827911857,0.245365512,0.217033928,4.760930395,0.201818818,1.568380553,0.779993005,0.352221056,0.33823015,0.300979363,0.715809724,0.564358167,1.337005946,1.814095838,0.547394194,0.61559986,0.598111228,0.364113326,0.181532004,0.94718433,2.386323889,1.463273872,0.264428122,0.27544596,0.749912557,0.176460301,0.390171389,2.15459951,0.310772998,0.427946835,0.346449808,0.713186429,0.50996852,0.348198671,0.527806925,0.377229801,0.287513116,0.351521511,0.47289262,0.163295511,0.89876665,0.16477553,1.947113962,0.303798717,0.455648742,1.429995067,0.164972866,0.151850025,0.160138135,0.117316231,0.152540701,0.195954613,0.186581154,0.120473606,0.201282684,0.118006907,0.48949186,0.276862358,1.444696596,2.187567834,0.131327084,1.236112481,0.962802171,0.249827331,0.140207203,0.100345338,0.117316231,0.095313271,0.436803157,0.114158855,0.127380365,0.160335471,1.58677849
"41",0.618631991,0.802814393,0.338439615,2.246526541,3.833808336,0.250801568,0.190594941,4.88956181,0.204666904,1.562878518,0.850374065,0.33683648,0.353580335,0.308158176,0.754898468,0.56875668,1.407552547,1.892233701,0.514071963,0.627182045,0.618810118,0.370146063,0.192376202,0.954577841,2.397399359,1.501246883,0.26718917,0.276273602,0.763804774,0.182223014,0.401318133,2.117385109,0.320270752,0.428393302,0.358211614,0.70484503,0.474171714,0.349483434,0.548806555,0.365336658,0.309226933,0.374064838,0.508906306,0.162180883,0.87433208,0.165941025,1.950326539,0.305857906,0.466554522,1.480110825,0.172075994,0.155254304,0.167623194,0.117652879,0.156243816,0.186127053,0.194339996,0.121314071,0.202256085,0.116267564,0.486542648,0.294775381,1.451711854,2.176231941,0.130912329,1.234217297,0.97783495,0.248169404,0.14159905,0.097763705,0.117652879,0.101029092,0.446269543,0.115772808,0.134870374,0.16287354,1.568771027
"42",0.563806777,0.800468637,0.33813987,2.310201875,3.642573901,0.253064167,0.201694304,4.979812545,0.207281903,1.571737563,0.85147801,0.369863014,0.342645999,0.335796683,0.740987743,0.590302812,1.413482336,1.853100216,0.541997116,0.660778659,0.613554434,0.388248017,0.194304254,0.97999279,2.400324441,1.512797404,0.298846431,0.286049027,0.784607066,0.187635184,0.40483057,2.227469358,0.339942322,0.431326604,0.385364095,0.719718818,0.541276136,0.349675559,0.555695746,0.366077866,0.302271089,0.367880317,0.625450613,0.159617075,0.850151412,0.168115659,1.942854352,0.303116147,0.450620299,1.523395526,0.173488327,0.153365244,0.160886979,0.116147309,0.149848588,0.17436749,0.18198691,0.098368663,0.195662792,0.11175149,0.49037804,0.276741233,1.425710657,2.118882485,0.138614829,1.238448764,0.956334864,0.240988571,0.140763896,0.095926541,0.116147309,0.100224675,0.463417017,0.116049624,0.135488913,0.181400801,1.549184331
"43",0.528070175,0.654166667,0.312938596,2.129824561,3.501096491,0.263596491,0.197587719,4.653947368,0.211403509,1.487061404,0.74627193,0.325219298,0.321052632,0.30372807,0.677850877,0.520833333,1.265570175,1.804605263,0.523903509,0.604605263,0.598903509,0.381359649,0.183114035,0.873684211,2.182894737,1.395175439,0.263377193,0.267105263,0.739035088,0.191666667,0.38377193,1.956140351,0.319736842,0.418421053,0.351315789,0.694736842,0.532675439,0.334429825,0.534649123,0.346710526,0.281140351,0.334649123,0.518421053,0.146260754,0.801323627,0.158835208,1.920052945,0.276505625,0.401588352,1.236796823,0.146657842,0.144275314,0.140304434,0.112772998,0.144010589,0.176836532,0.178027796,0.107610854,0.190072799,0.105493051,0.479152879,0.276902713,1.335671741,2.109331568,0.13514229,1.231369954,0.942686962,0.237193911,0.146393117,0.112905361,0.112772998,0.109463931,0.435473197,0.134877565,0.136598279,0.175645268,1.430840503
"44",0.531347265,0.702756781,0.326589595,2.154290796,3.451311694,0.271231659,0.203201423,4.59270787,0.206758559,1.617163184,0.71342819,0.332147621,0.330146732,0.313472655,0.726989773,0.531347265,1.31258337,1.820586928,0.524232992,0.60982659,0.605380169,0.374388617,0.188305914,0.878168075,2.178301467,1.386171632,0.273232548,0.267896843,0.75655847,0.195864829,0.356825256,2.042685638,0.351489551,0.42463317,0.365495776,0.713650511,0.519119609,0.337038684,0.54957759,0.362383281,0.285237884,0.346376167,0.481991996,0.147742453,0.771306439,0.161768635,1.936548223,0.297087897,0.435212396,1.269035533,0.152284264,0.149479028,0.137456586,0.11180871,0.152551429,0.176195565,0.182741117,0.103393,0.189553834,0.111274379,0.486641731,0.278920652,1.363077745,2.113278119,0.141998397,1.250734705,0.967138659,0.241383917,0.144269303,0.122361742,0.11180871,0.099652685,0.427865349,0.127037136,0.152150681,0.181138124,1.455516965
"45",0.472848789,0.639933166,0.306182122,2.059732665,3.396616541,0.252088555,0.200292398,4.327903091,0.197786132,1.391186299,0.682957393,0.319966583,0.305973266,0.314327485,0.668128655,0.485171261,1.255012531,1.706766917,0.500835422,0.596073517,0.565580618,0.362573099,0.184837093,0.812030075,2.032999165,1.369883041,0.285923141,0.261278195,0.745196324,0.208228906,0.355054302,1.864661654,0.303884712,0.415413534,0.365705931,0.688387636,0.514619883,0.325605681,0.503550543,0.331035923,0.2786132,0.320802005,0.453216374,0.142497682,0.748112833,0.16183287,1.98291617,0.292411601,0.424579526,1.307641372,0.148589591,0.149913919,0.15852205,0.105284068,0.173751821,0.162230168,0.177327506,0.111508409,0.18037346,0.105548934,0.453979605,0.276916965,1.337041451,2.068865051,0.148722024,1.20884651,0.950072838,0.242087141,0.146867965,0.110316514,0.105284068,0.08541915,0.430274136,0.125016554,0.14805986,0.184081579,1.473049927
"46",0.27048168,0.447234802,0.281871827,2.485933855,4.341567174,0.256209688,0.18045835,6.65129683,0.215589406,1.175518046,0.390284068,0.390421298,0.302456429,0.294222588,0.930561274,1.339371483,1.911623439,1.272951832,0.545491972,0.719226019,0.2245094,0.34074379,0.165911898,1.233978318,2.357211472,1.072869494,0.230273089,0.27254014,0.714422945,0.159462056,0.336215178,2.562920269,0.787429669,0.44284342,0.464525868,0.964457253,0.554000274,0.348428709,0.553588582,0.322080417,0.296006587,0.358309318,0.429943735,0.190691212,1.241576936,0.150746787,1.965960403,0.300712053,0.402570337,0.999739493,0.203021883,0.171587357,0.194598819,0.13268496,0.1719347,0.203803404,0.193035776,0.118617576,0.290552275,0.158301494,0.601250434,0.291854811,1.974209795,2.820771101,0.163945815,1.473080931,0.877908996,0.214484196,0.150746787,0.134769017,0.13268496,0.140500174,0.478291073,0.150138937,0.192427926,0.210055575,0.927144842
"47",0.265891907,0.452814338,0.298375805,2.481097732,4.712685522,0.249509941,0.185942313,6.763511621,0.221366564,1.163679642,0.409549146,0.403108373,0.311117334,0.297675721,0.925931112,1.359983198,1.920890507,1.32399888,0.50392047,0.71408569,0.23116774,0.347801736,0.169140297,1.211145337,2.384206105,1.09283114,0.230047606,0.272192663,0.729907589,0.16157939,0.345841501,2.584010081,0.797815738,0.444693363,0.447073649,0.994679362,0.559927191,0.356762812,0.552926351,0.321338561,0.294315318,0.365723887,0.440352842,0.185962251,1.230030334,0.145517358,1.886501517,0.283704078,0.383215369,1.002780586,0.206100438,0.160599933,0.187815976,0.130771823,0.163296259,0.201129087,0.191776205,0.115604988,0.278985507,0.151499831,0.574907314,0.28033367,1.951044826,2.675092686,0.157061004,1.42256488,0.842938996,0.211745871,0.146022919,0.128412538,0.130771823,0.132709808,0.441691945,0.144337715,0.185962251,0.202982811,0.891220088
"48",0.274456908,0.464006815,0.303705807,2.524066449,4.609399404,0.245491978,0.182592645,6.767570638,0.236546926,1.192673577,0.415873917,0.402243362,0.305551612,0.298736334,0.97217095,1.412750248,1.991054948,1.352122675,0.487576317,0.704671305,0.235127077,0.342325713,0.168252165,1.233707227,2.737895783,1.075252023,0.23952861,0.272185148,0.740735482,0.164418572,0.347721142,2.593071134,0.806190544,0.447394576,0.470822093,1.021865682,0.567229874,0.356382223,0.563822235,0.329689053,0.292347011,0.349424961,0.439017464,0.186338523,1.20592667,0.140465428,1.91302528,0.277331324,0.377783358,1.031726101,0.188682404,0.159551314,0.183157542,0.128913444,0.163401976,0.198811318,0.189854345,0.106981416,0.270885652,0.14783191,0.591160221,0.269211452,1.975556672,2.665996986,0.153942742,1.393688264,0.860873933,0.216474134,0.14624142,0.125230203,0.128913444,0.141888498,0.448434622,0.142558178,0.188933534,0.194374686,0.872258497
"49",0.267213395,0.42405604,0.293353836,2.309755681,3.925679139,0.256278831,0.188450367,6.288911669,0.208440116,1.220399795,0.38595592,0.385614215,0.304800957,0.295916624,0.854946181,1.266017427,1.769861609,1.2441483,0.528788655,0.6856313,0.238168461,0.360157184,0.177003246,1.154279856,2.123697249,1.001708526,0.236459935,0.261575261,0.693490518,0.168973176,0.347514095,2.303946694,0.73979156,0.462327012,0.489150863,0.896634205,0.577994191,0.34512216,0.574747992,0.330087135,0.29830856,0.360669742,0.445412609,0.18778763,1.2269615,0.16084858,1.946458637,0.308227635,0.390952969,0.917499158,0.195532607,0.175440566,0.193848917,0.139072848,0.178807947,0.205746997,0.209787855,0.128970704,0.309911326,0.167134359,0.644516781,0.293186665,1.998428555,2.830732967,0.173307891,1.517790998,0.880906948,0.215063419,0.164440453,0.16140981,0.139072848,0.155011786,0.455494444,0.184195757,0.213940959,0.234145246,0.979795712
